RA,DEC
5.259359,0.46559447
189.43774,55.012016
332.90237,12.24554
227.23715,53.24779
26.45474,11.681046
26.36322,4.861108
222.66246,65.07219
34.883976,35.4888
331.80032,24.621044
34.728607,33.224968
263.94122,33.0242
124.218506,32.81664
105.32483,24.023474
181.29803,27.431784
330.16684,22.487799
0.32671794,35.22087
181.46344,57.349255
262.93207,36.69635
34.740612,32.661324
108.88832,70.23599
34.894283,34.194664
224.46571,47.11748
359.6011,30.016685
124.22906,31.886341
201.17308,57.11935
332.92886,17.410324
331.81033,27.06492
5.493986,7.830146
266.05844,32.419395
113.241646,38.223595
266.46213,32.13883
266.1421,41.28113
189.52649,56.04417
269.31433,70.70211
1.5103407,-2.0712736
224.14546,35.56776
330.26245,17.229181
21.753363,29.571613
0.3369825,3.5115778
129.15913,41.297825
244.92146,42.96586
5.2985997,2.8847303
259.78375,77.9122
332.9506,19.59133
283.97046,47.215595
161.08331,56.71656
259.79413,76.83573
331.4386,29.213467
359.85962,29.39301
214.64082,57.517742
129.26567,41.25895
284.28485,47.57185
5.306079,3.5019376
193.19727,56.61201
284.54135,47.901848
147.45639,32.37796
262.9833,33.865738
6.807856,32.05189
129.3321,41.192104
256.33063,23.562801
332.3292,11.90047
238.75389,48.27712
199.82101,43.599197
214.62592,76.751015
210.54497,55.9604
332.9776,10.66341
22.821575,1.6284403
265.51328,56.872196
19.171436,40.35935
108.970924,77.580315
213.41974,57.445415
147.47534,31.995253
259.93246,64.596344
270.14484,38.76855
5.347112,4.2014456
269.39902,67.3146
272.77585,45.777832
272.82773,46.06374
272.88257,45.84392
147.50137,36.95717
331.8328,31.056845
189.70554,42.706444
1.1926655,36.82528
105.328835,23.048922
7.107341,32.808422
273.18353,46.040924
35.0076,28.793373
224.54663,44.04808
259.98196,74.7077
7.1790347,32.764248
26.59353,1.7151242
5.3757663,1.1570761
256.38214,23.669178
147.63087,37.938183
263.04056,31.14827
124.34941,32.182114
131.6443,56.723755
112.872246,63.789074
112.91307,64.50467
109.07175,70.57969
331.84143,25.207584
26.601416,4.3796077
5.6037526,7.1303635
263.6071,31.316967
147.56346,37.339195
242.99646,43.552956
256.40073,23.03051
263.82257,31.604773
131.41293,56.567883
147.62297,30.88115
26.613916,7.578819
198.1607,57.58082
112.60007,38.26959
189.77042,42.933315
131.6744,54.88925
277.32687,32.647537
131.41513,56.086365
260.10455,65.36939
142.76016,32.20322
269.48138,71.4256
113.1203,63.691517
189.81024,56.13877
224.58517,43.237885
124.39007,37.524986
26.63259,6.686438
263.07825,36.98571
113.83076,41.146885
260.14075,77.58921
333.05206,9.986945
5.413281,19.22118
26.637718,4.6792145
227.53134,52.89082
183.11563,37.850407
26.64758,3.2659056
14.279901,27.81223
147.75275,29.925556
219.29938,55.289204
195.12103,56.113686
256.4237,39.816742
112.65127,38.853733
160.21883,39.796165
263.10657,32.714508
29.62107,6.643846
5.419944,1.4555963
147.68347,37.542553
265.73917,75.36302
5.421828,0.90974003
210.72758,48.67456
26.546888,2.4692514
143.30594,32.817276
260.25137,64.67269
40.45614,6.864476
5.43025,4.8549933
26.659288,5.9819145
263.10855,33.30517
34.94199,28.132088
112.67816,38.6252
5.660616,6.079337
257.512,40.25085
281.3476,42.210938
26.664024,4.223691
266.30225,41.117096
165.09248,39.677895
258.24323,65.84807
124.45687,32.834454
331.87616,27.43046
111.07717,70.45847
279.08377,31.791044
224.62846,47.160915
269.52734,71.710175
124.46373,35.57968
224.64015,46.986897
112.72569,29.827667
35.10773,34.319214
18.984905,41.022423
331.65802,30.54386
224.64687,42.96372
256.48853,23.607216
34.981216,30.823048
124.47531,37.6081
278.43326,30.523258
114.02766,39.18588
109.23406,70.1744
224.65233,56.13013
190.00696,55.294792
269.57153,66.08809
124.48217,32.378452
202.35942,20.79955
190.01537,43.288807
26.728365,6.5920215
210.89151,48.683918
266.33633,41.397163
124.48935,34.272156
5.4986944,6.9240665
224.66469,45.265556
124.512215,30.781202
198.4133,57.33601
282.28824,42.730038
147.88075,37.81023
147.88515,37.517117
35.167034,29.967237
333.18356,15.144606
181.04855,56.94216
199.85355,42.36585
222.46352,34.95406
160.44905,40.856358
227.69185,45.98418
112.44365,69.2638
5.5130725,6.434904
331.9076,33.373634
124.52092,31.320953
35.173843,34.289948
256.56366,40.50933
242.07944,55.90278
35.184025,28.049313
331.9114,23.1164
198.47757,57.561638
114.19122,40.13172
224.69235,50.39043
256.57748,25.591145
35.027794,31.568768
109.33115,76.36491
5.778464,7.9011245
115.05232,45.189377
242.09279,49.66904
165.23517,39.722374
21.891205,30.265059
279.3182,30.499716
256.59436,26.530123
269.70245,61.128624
280.71054,51.23075
109.347435,69.9011
26.850477,1.9272492
148.02579,30.806643
126.93136,65.290436
242.10541,54.810566
36.964123,36.282413
279.44818,30.621109
331.9263,29.093182
281.4338,51.3168
113.02125,30.308857
331.9298,24.15896
1.5910968,-1.0653714
1.280484,35.22723
139.45955,29.74562
145.04941,68.32216
165.23854,40.398792
166.38258,40.67546
227.99838,29.8532
279.58502,30.259846
5.5789304,6.732861
26.886877,6.0879126
123.6363,32.52041
331.93396,29.260077
280.15488,31.199045
131.67766,40.07797
333.28055,16.773848
264.2212,36.713642
211.11844,56.169296
218.29405,56.76398
256.68143,26.15242
14.604959,28.91899
280.16672,30.95371
109.40762,63.733334
211.13237,48.38039
269.79977,78.162025
123.66194,36.71378
284.60947,59.75733
279.8569,30.60416
124.614426,33.773052
190.35176,55.271355
211.16371,48.758152
26.931158,4.153812
227.86502,45.996544
122.24135,71.09218
22.691305,40.12438
218.65735,56.730534
113.153885,38.284027
260.832,72.71762
105.062485,63.30184
160.67026,57.13115
242.15063,39.540558
268.80777,40.869045
218.83961,56.001072
131.72824,41.65463
215.63188,53.79696
219.00099,56.18361
5.610797,2.7978566
131.73027,57.066624
224.77336,52.10359
223.8748,65.57657
233.45834,50.917347
148.62695,30.648592
211.2099,56.305603
35.267887,30.957666
256.71606,24.93531
263.32968,40.232605
5.617034,6.2760425
148.12708,32.510437
115.18723,45.661682
211.22328,55.416725
115.18754,45.661438
105.44494,41.567184
139.75027,42.056816
26.966488,4.771339
333.33655,12.916427
14.70686,27.615295
264.72076,43.563446
331.9691,25.233295
280.21906,30.647795
124.65612,33.72257
131.78448,58.498154
260.91803,76.013336
331.97052,32.718723
18.218086,40.43266
333.33884,11.492038
197.09279,54.950996
190.53325,42.04195
224.80151,46.972755
242.16475,45.066338
148.26591,40.705387
148.20355,30.425547
26.992178,5.0178766
269.90802,70.23169
331.97528,28.350872
256.7394,24.055626
333.35025,12.470647
283.04257,45.728416
114.473885,41.2478
109.510475,76.47152
181.55565,67.283104
202.54706,20.84252
162.34976,56.660854
148.23532,37.58756
35.31072,29.028212
263.36295,32.06866
196.13947,54.98073
283.2327,45.316715
131.81886,56.984306
271.0044,50.04215
109.53455,68.59577
148.25075,29.713024
196.16312,55.155315
34.77721,30.63785
266.59708,42.260796
276.05215,40.56827
37.45397,43.430443
10.79762,7.3029976
148.283,29.886581
332.51077,14.21046
263.3847,31.749678
266.6039,40.83813
269.95114,70.93185
283.48605,46.18544
131.8442,58.280666
131.84691,41.634926
211.34375,54.12705
27.042585,2.878088
256.77716,24.153585
263.39673,38.799965
266.6194,43.57607
21.82464,29.815369
109.56766,76.23865
269.95587,70.77909
333.39267,10.566316
160.96642,57.215855
18.551676,40.786835
283.82812,46.025974
277.18494,29.995998
14.880623,36.07956
131.8875,41.028034
114.72842,38.62596
124.74357,40.42119
27.065474,2.3257825
224.87805,46.92054
270.0053,60.418694
123.77507,36.537426
132.30061,41.087845
124.74376,30.149908
27.069357,6.8518634
27.069397,2.8742101
24.493757,18.19194
124.7473,30.544933
161.0344,57.739548
242.23726,45.867733
1.3129785,35.0544
139.58487,39.06393
162.45155,59.789482
109.636215,63.148556
278.45258,29.848373
218.27919,57.097466
114.66885,41.454163
148.61575,30.197382
278.70502,29.745445
109.64925,74.1751
124.77085,32.828938
190.90082,43.08969
332.01028,27.188095
279.0596,29.868788
128.9597,33.037327
35.40475,29.279095
261.30487,76.72435
266.68692,42.654655
37.732265,43.869602
265.08054,31.428822
27.111645,2.0165205
18.945383,40.662056
1.6394484,-0.6902618
242.94234,39.622177
184.23128,69.84236
128.8584,39.743484
27.142206,2.272651
224.91348,47.536003
193.59312,57.35436
275.89163,39.76302
236.17708,47.374264
224.92647,42.392445
5.777276,7.9581885
194.25404,57.169888
5.7878003,0.95384616
27.171942,5.719704
263.47867,40.296898
333.47852,10.5022
35.278446,31.033264
264.37073,33.444466
131.96251,57.66283
191.03487,43.331303
333.479,10.501967
181.59665,66.22313
203.52898,68.69105
219.54562,52.137524
34.81422,31.0586
332.07825,30.125957
40.365677,5.2756934
246.8869,60.895866
266.2461,31.872667
109.56051,38.257446
27.217237,7.36224
35.442226,32.15635
113.98078,38.164474
114.90535,45.137207
256.90323,40.67448
263.50488,33.26147
264.38397,31.304201
279.5013,48.10371
270.1427,75.48647
5.815468,18.087927
211.52591,52.5022
27.237268,5.4590263
242.30609,49.43778
190.86966,55.0303
333.50397,13.5397005
270.15964,72.86936
191.3931,55.055824
191.4251,55.025887
279.8694,48.891956
191.52435,54.979244
131.99995,40.870754
148.6742,29.914114
165.41075,40.049877
1.3059908,-2.046808
162.41151,57.72435
22.74122,39.60193
105.034874,41.754387
19.198748,2.3204947
148.67447,32.07077
114.01354,38.656857
280.15152,48.570107
270.43192,39.473553
115.61063,39.261433
270.20013,70.528305
270.72424,39.18583
27.27,4.656921
219.64485,55.34334
201.24245,57.486473
270.21506,73.98831
270.96118,39.25775
148.71701,40.125774
211.56558,54.46221
35.485165,28.466282
242.32806,45.135952
109.77912,71.316605
183.47728,37.52318
271.65472,50.35531
109.780464,67.93607
124.88136,35.942142
161.94662,60.21893
256.95197,23.659946
129.47531,32.122097
211.58601,53.58214
191.20497,55.356373
35.3496,34.354733
114.13491,38.99705
115.71258,45.33613
111.77849,71.613945
263.56354,38.317284
115.30514,40.70112
27.326889,5.332287
5.8692713,18.404745
263.56808,37.440956
266.94858,39.665833
331.46042,22.206081
273.12576,41.396305
225.05733,52.6746
270.2822,71.59392
5.8820167,5.7239366
5.8880877,18.097687
109.825325,68.55072
266.96176,42.967724
132.75876,39.60839
109.82627,68.05656
191.33258,42.41462
27.350807,3.883817
263.5842,38.956474
332.08804,29.255047
149.17215,32.393936
20.0563,7.457761
331.46918,27.028633
274.08527,42.1279
27.366796,4.079118
263.60272,31.441303
270.3537,65.999344
38.03335,35.584694
115.23215,41.235718
132.15408,40.753746
6.163659,7.7237415
211.75328,54.11867
261.7409,73.55761
132.83125,57.802917
5.929848,2.6845098
27.380661,3.8663142
263.62244,38.237232
130.17035,33.128986
149.28943,31.652023
276.16272,71.82577
105.37821,38.95708
165.70798,40.471863
199.9349,56.396744
21.968342,29.726475
280.8758,43.983704
1.191568,36.933064
121.08304,40.62422
269.30475,39.380497
123.78755,41.17217
132.16943,41.64787
211.77173,53.79109
149.29353,31.596287
272.0045,50.406513
115.287445,46.206066
27.41126,2.846523
228.48453,52.23844
149.04074,40.67192
27.391024,2.32716
267.04807,40.757942
149.38689,32.48448
244.67055,48.75856
270.4396,74.70746
219.76483,55.899296
132.18466,41.305202
331.79797,10.305498
281.94208,43.033955
27.418987,7.4055724
105.98558,25.163883
5.989642,7.754698
109.91243,77.95887
270.46408,75.392365
149.14825,39.832268
225.131,49.666363
261.93628,73.42486
270.47455,60.461033
282.23074,43.33719
225.13498,46.134876
6.0016503,5.934667
132.24301,57.236874
211.84041,53.613903
270.47958,73.39328
106.03315,24.686495
6.002329,5.956788
115.64065,40.062534
276.32208,76.46783
1.7613401,-2.3771625
183.63948,37.353363
211.8639,57.297256
225.13828,51.691586
6.245638,1.8209032
244.72147,53.066486
114.54571,38.616028
27.45971,7.225273
242.41682,44.614853
272.22012,49.412346
35.633442,35.79894
211.88869,57.155544
115.9828,42.034
11.529188,2.1636822
114.59124,39.658974
267.16803,42.231617
282.62625,44.683952
27.481697,2.0426812
262.04987,72.54504
332.13116,28.29971
27.53556,6.8630085
282.72455,43.48692
282.72894,44.22625
109.952705,71.134544
333.80313,16.629227
332.39578,30.784506
282.82657,43.84711
35.66498,28.31627
105.49342,44.59365
165.8603,40.180542
221.28767,71.96482
146.70824,66.6637
260.6743,32.763435
132.31403,55.373657
263.70386,33.2255
35.67756,30.778458
333.8379,12.328538
115.73995,25.19806
283.07135,44.220642
6.058493,3.2144182
114.64494,30.724186
225.18065,43.91133
242.4386,39.706284
270.55276,73.693146
106.15847,25.500196
191.80415,57.39123
225.18411,52.734844
27.595278,2.0352821
132.34474,57.444347
225.90738,52.83938
225.19145,42.328796
120.085144,38.707096
181.77501,54.890156
265.4957,42.435886
27.549414,6.085798
267.21637,57.118763
265.6522,42.31852
257.1865,25.886217
242.46547,39.782463
332.14417,24.657663
35.54768,35.520645
110.032074,63.89321
27.563013,3.3342717
265.77234,42.594906
191.8603,56.337128
225.20764,53.72204
270.57816,67.338905
331.5156,28.24731
114.76524,38.351795
27.586054,7.52486
266.11624,42.23099
27.589626,1.4619536
191.87776,60.8959
112.12237,73.12175
266.40515,42.710773
266.4607,42.534954
243.32211,49.873016
125.146324,30.255682
212.01805,56.276638
228.19727,30.19482
279.34637,35.604404
149.46626,31.908203
27.59517,5.5984483
242.48915,42.866283
115.61383,41.43812
149.47961,31.499744
149.78947,31.241655
125.172,31.6347
191.8951,41.58229
270.61426,71.99511
149.50162,31.226265
225.22198,44.225754
269.58377,50.538223
276.61508,71.98036
279.48956,35.210766
225.22366,47.776108
116.794586,45.914284
115.880455,30.222507
346.10803,34.06938
132.4651,55.983902
257.23395,25.905397
267.28217,41.238087
257.23764,23.327679
242.49773,47.34982
263.78912,31.223513
125.202354,34.41953
120.72658,40.759388
161.49553,58.04497
120.72143,41.41778
197.09038,76.257576
237.67343,79.0497
264.95538,40.958942
106.306114,24.900183
6.1478724,7.6625743
27.655798,2.6914585
280.6337,31.104897
265.07214,40.820126
132.49104,39.302
212.08025,54.327805
279.74207,35.408237
243.99828,49.61202
265.37836,40.752003
225.24959,52.463486
270.63586,79.666405
276.65683,74.41492
332.73413,9.844195
3.8739018,2.9738429
260.98166,31.82581
212.09044,56.126823
219.92656,55.60156
244.14525,49.005013
333.96652,10.752813
212.09355,47.891815
6.4538183,0.45463187
281.9965,51.878605
265.5524,71.40525
150.57608,58.268826
149.59166,31.751501
267.31668,41.897102
119.863266,27.52109
282.43924,51.974384
149.59163,31.385813
242.52727,46.217674
332.17456,32.339714
149.96472,30.290998
282.6167,52.195194
125.24244,34.15536
257.27518,39.112446
280.11502,35.897263
212.13486,52.161358
225.26501,49.838604
282.7142,52.606987
120.50256,31.122313
8.4189,36.939106
280.2596,36.31729
227.36671,64.18535
114.98647,38.4857
132.57245,55.152863
283.06027,52.627766
334.0225,10.507775
35.628365,34.34764
27.73256,6.1766863
263.84763,33.73421
27.8194,6.0582
35.629044,30.379652
21.988918,33.59239
330.3298,17.250858
110.23487,69.35721
192.06174,41.877556
346.12595,33.296474
257.3021,23.977945
283.4938,51.793537
280.59473,36.270607
334.02524,10.301562
272.8528,50.22046
279.7356,43.02067
212.19876,53.71303
263.85864,37.853302
115.84041,41.67621
212.21106,43.56834
124.20242,36.98481
281.0256,36.549988
125.31202,33.614487
112.33487,71.2936
125.31287,33.61439
270.76117,75.969765
330.33185,9.926431
272.92615,49.486427
267.40787,42.9288
208.303,55.923023
264.9899,34.715225
208.40752,56.30292
132.67229,58.66229
257.33945,38.118946
280.87555,42.88041
280.71082,30.902369
125.3264,35.88986
145.29794,39.681385
125.330635,33.871788
225.31685,45.508446
242.57785,44.68281
276.84122,60.061478
331.5567,29.940708
192.27274,41.511715
212.27563,43.159885
242.57893,43.621685
266.33072,71.23577
209.08696,56.014153
266.39572,70.8598
209.18675,56.477734
243.23589,40.165226
259.5289,40.077618
206.19792,31.192215
244.91805,22.225023
32.152435,22.590965
332.21982,28.54899
133.47722,39.226616
209.31746,56.057434
149.7877,31.432627
200.20912,57.31395
106.54771,24.23925
132.7278,39.609062
27.912958,7.6158605
225.34152,52.56774
269.77243,40.16851
212.28897,43.463707
110.34084,70.12068
35.924587,29.128084
149.84181,31.126488
192.3289,41.222065
270.87192,74.69575
35.706413,33.985672
210.75134,55.27184
283.5253,39.534687
27.936705,4.6795673
6.5899324,3.8357143
283.58328,39.449757
32.3463,22.355255
166.1504,39.6291
244.7214,77.46475
231.06506,56.588852
283.69324,39.476322
225.36032,53.10947
263.1981,78.3799
27.998308,5.326406
263.92477,37.424873
334.12115,16.63768
225.36223,56.52367
267.53287,40.814556
212.362,56.52386
28.007332,3.7852943
125.401566,35.622276
269.83456,42.055767
245.39568,50.34157
225.36864,45.490383
267.55396,42.042957
28.029211,5.457892
334.1638,12.189016
35.741196,35.635212
1.4988239,36.13186
105.39899,25.361418
166.21024,39.732224
243.29033,39.69015
0.4304322,5.9856687
6.3508883,5.4672604
27.971125,7.3560963
225.38316,55.762215
124.29873,35.92192
110.41962,70.78112
217.45851,47.379692
283.67422,39.7105
333.0309,9.827645
6.3560004,3.207666
257.42398,24.714878
28.056269,2.4900281
32.606308,22.603094
283.74695,40.63941
35.991245,28.601269
270.94537,75.69151
212.40497,43.03668
263.95273,37.840576
284.4431,39.60306
32.673584,22.078802
28.018764,7.857235
263.5771,73.95596
258.2704,24.471464
283.84668,40.33304
113.67923,74.18812
125.45281,31.406487
150.1171,31.464808
263.95316,32.915524
105.359344,62.228428
162.86995,78.53414
246.94176,60.957268
6.3847237,18.905293
6.384739875793457,18.905336380004883
35.767773,30.51501
242.65665,57.058987
32.785152,22.65503
263.54825,56.861816
258.24997,31.799349
6.401676,5.6109166
258.3008,23.171885
267.6605,42.096413
217.58527,53.08149
1.8748326,-1.9221252
221.46672,64.79977
185.17725,66.32347
257.47174,24.527319
264.0048,38.317253
35.78015,31.553669
32.88938,23.152863
128.19322,57.611183
115.46521,38.32418
116.22927,39.30482
267.95596,70.779755
115.46602,38.702194
242.6723,44.594887
116.98704,40.70785
110.508804,67.4491
150.28676,30.514208
225.43814,51.408737
282.17194,46.341526
132.95016,41.57936
112.6143,72.5082
32.98654,23.04439
150.345,29.956278
229.153,56.848083
284.4039,40.231144
105.54657,68.99852
139.61882,38.600822
184.21826,35.512157
267.7129,39.937912
31.649008,23.264038
331.60052,23.206537
6.4417505,5.675042
28.109377,1.3747792
35.810646,34.638615
220.1875,55.70235
133.00798,58.870075
150.43112,31.950039
225.47298,56.49576
283.23343,44.64594
225.48444,44.331207
271.12558,66.76432
244.99846,77.97161
119.10069,40.244858
116.35342,76.06018
283.39423,44.521545
226.29515,42.827755
225.48926,49.540577
283.48724,43.671055
283.5017,43.361816
283.5305,44.07909
